K	Lag	Month	Obs	SimPAR	SimPARX	SimRIDGE	SimPARX0	SimPARX1	SimPARX2	SimPARX3
223	5	3	3630.450465	2867.84143551775	2768.262707279	2981.96006695083	2759.93940297409	2605.6947588174	2873.6488919444	2768.262707279
223	5	3	2160.4374648	2844.6441413275	2769.47250246312	3028.20836092806	2728.29316015508	2895.87905469734	2826.73982944362	2769.47250246312
223	5	3	1689.35886135	2655.27596022379	2594.763438667	3022.6454315644	2469.9530540956	2686.45856812795	2691.09064890401	2594.763438667
223	5	3	2521.1204595	2561.25432051786	2349.63804716687	2909.58477690252	2341.68673061958	2302.44537276543	2562.69605578443	2349.63804716687
223	5	3	3170.1797838	2455.27120358289	2205.19426483949	2849.01963676364	2197.10230513735	2431.76792419052	2308.52762679518	2205.19426483949
223	5	3	2476.5436233	2662.99749436988	2534.16294198743	2906.90730844707	2480.48693544049	2346.64495929768	2624.22530762682	2534.16294198743
223	5	3	3540.00717	2754.84730665189	2632.68532967131	2965.20499527484	2605.79040568655	2633.53181452619	2723.46620239735	2632.68532967131
223	5	3	3374.486964	2614.67715244236	2387.80816532343	2903.17370999856	2414.56729579654	2318.06832783513	2604.53235893871	2387.80816532343
223	5	4	2241.42985485	3513.72712918456	3488.82187827499	3255.67376843036	3667.81404185023	3488.82187827499	3534.56435677245	3606.06904396223
223	5	4	2967.31560555	2931.80089333562	2371.86254421733	2738.84172785997	2778.83363571597	2371.86254421733	2773.16454228157	2824.58390736507
223	5	4	3240.4818735	3046.97789957477	3070.17671976927	3117.74382579502	2954.78394604085	3070.17671976927	2941.82030945609	2964.88096436105
223	5	4	2549.07204345	2918.23811459842	2647.73301363821	2890.39950211519	2758.11443832059	2647.73301363821	2819.65294115091	2897.74741795273
223	5	4	1482.01538805	2557.26142096955	2273.38076109227	2648.44064556887	2206.66790104761	2273.38076109227	2265.37206499442	2587.32851636302
223	5	4	2264.8895379	2623.25248215853	2224.7631861027	2762.76156279001	2307.47923547976	2224.7631861027	2357.40943523029	2245.1311534605
223	5	4	3360.8882439	2652.68668717239	2251.86996956966	2770.32445329783	2352.44443882601	2251.86996956966	2336.34695362421	2215.02409597624
223	5	4	3051.87917895	2947.45458878242	2770.50476907732	2915.85847216971	2802.74702486829	2770.50476907732	2790.32433439926	2957.59189157478
223	5	4	3554.8815825	2653.0833076542	2319.26205234858	2756.20341820921	2353.0503366448	2319.26205234858	2375.1199323287	2411.8836351361
223	5	4	2446.52183505	3048.26536449564	2878.61222467569	3094.02083451052	2956.75074357932	2878.61222467569	3020.09815013395	2828.38959276079
223	5	5	1226.33647515	2190.01870193308	2230.40722313896	2130.19586667176	2210.89059428959	2180.77430145081	2103.58038763169	2230.40722313896
223	5	5	2129.22699885	2099.29071839964	2051.54971836526	2111.36663397645	2053.69825728356	2096.86510155853	2088.60914724383	2051.54971836526
223	5	5	2157.1893738	2125.52180936467	2089.20402631055	2108.32789188392	2099.1453876002	2054.96221019458	2127.8525783075	2089.20402631055
223	5	5	2272.95016965	2082.71083543442	1987.95577008094	2094.80715549404	2024.97249430405	2043.88490264518	2102.44485126321	1987.95577008094
223	5	5	745.7358933	1947.08109039857	1683.64759186454	2052.27703552577	1789.98483383367	1827.91963017981	1908.76698941217	1683.64759186454
223	5	5	1184.33142855	2008.25401697962	1903.81985079158	2102.394459173	1895.97104576386	1928.88068835084	1961.81851826256	1903.81985079158
223	5	5	1545.5345985	2063.18001058165	2022.70173131532	2117.61535662799	1991.1340259209	1974.15760171109	1959.52407092137	2022.70173131532
223	5	5	1750.9920993	2162.06618814776	2114.79522691779	2100.1483978096	2162.46098309374	2161.15856337203	2245.86611320689	2114.79522691779
223	5	5	2319.214473	1989.76902285	1845.45549225854	2090.77829101088	1863.94454948769	1873.52717885872	1850.64450634145	1845.45549225854
223	5	5	1575.09521865	2008.45007064279	1921.48410785127	2108.08983909572	1896.31072192872	1911.71311880862	1956.62136005891	1921.48410785127
223	5	6	1024.6659777	1026.01048564559	1077.60005246342	1057.75767907348	1039.92187593328	1034.26398007833	1033.80872060373	1086.25913869849
223	5	6	714.48805125	1108.73605152575	1185.47772559618	1130.60667847817	1144.87678586029	1145.35578540507	1169.36909587835	1166.60495069839
223	5	6	923.06807505	967.478462736706	987.237296957689	1005.64416801406	965.66160189482	974.3940660562	960.703646398481	977.038413296189
223	5	6	974.15963415	1040.27807862847	1012.68329320329	988.622273887395	1058.02334094547	1040.24840651297	1020.97380016199	1062.94119793843
223	5	6	1021.86370215	952.829909171715	864.831797145471	897.344129590879	947.076807658395	932.066632768265	893.263766725796	924.521096290681
223	5	6	400.9127256	923.956925919462	794.742562826938	865.437772445998	910.445310196606	923.614676617017	883.90938736825	802.04628159614
223	5	6	565.63062075	913.514088386723	845.180701389516	899.697654732496	897.196357941402	888.126479803362	851.683566449549	889.520543175908
223	5	6	675.16407765	952.656841346508	972.642892475384	1008.49643564572	946.857234448922	940.871718648512	939.972830360227	983.089000952906
223	5	6	791.77103505	956.561809936115	859.827056275457	892.229871306508	951.811514570543	935.635517045665	896.499912777881	922.724822855798
223	5	6	1026.79312905	930.674254253602	894.977579943154	932.877338611154	918.967664595258	929.49589243703	892.573305113912	899.055160459814
223	5	6	703.52184465	924.885725607826	913.642789836385	969.091231544372	911.62368941463	906.123651489712	896.712070356226	930.174288906958
223	5	7	590.50407195	591.263806508341	645.319722774785	618.523270266067	608.091370836747	610.186290682512	610.870564392861	642.057868088406
223	5	7	457.12593855	621.144595702288	665.145639578624	666.733415848471	644.290344379411	656.356311968603	640.969393283205	651.100336148346
223	5	7	535.3213014	576.304757660991	608.05285758201	603.436316679359	589.969285441547	596.670288821175	590.121895984519	600.093340748526
223	5	7	551.24778735	588.642705755076	646.326326343424	615.542719776074	604.916047848981	619.351215861308	611.745207445702	629.119953578948
223	5	7	515.58814305	515.229857002971	493.202385249224	475.768307320521	515.980318862029	515.612807210453	522.814344874599	494.172612918392
223	5	7	255.22446465	532.960001178318	443.743881234633	446.964153873234	537.459437627776	543.950784422558	541.407065847129	438.758271358979
223	5	7	314.06425605	547.865986411969	514.972211111153	497.221226904156	555.517239300885	553.869477275515	560.163104783301	517.813736610571
223	5	7	395.8940277	592.861724303443	635.422359670367	611.637671292853	610.027162546022	599.609978178594	609.196513887414	646.485225796575
223	5	7	439.5033036	515.598505824157	473.540899780471	451.321761044863	516.426917137531	510.657788321721	523.517650910245	481.062715245499
223	5	7	506.75247225	547.721726490133	520.777966104452	516.085875352618	555.342476142525	548.569318830149	555.507134075455	529.222150406163
223	5	7	430.24575375	540.062668100908	544.027289420468	534.904157247952	546.063937674423	529.56665264976	544.715891192757	562.582208871347
223	5	8	374.5561005	446.458957764396	477.018312740993	463.925023021395	462.350154374598	470.750499228087	461.234899075027	467.00092075623
223	5	8	278.72373105	404.803227098858	414.827333986466	404.918936624916	418.316385535979	414.748388091981	419.632142915371	418.362511713787
223	5	8	347.90777505	369.211766615266	378.513597731661	370.200020899765	380.69308332705	381.49160291156	378.6507329168	378.675054681607
223	5	8	347.53656465	432.07247427021	442.835789318311	413.696879738809	447.142376754034	445.019292229461	439.377967948691	447.169931270147
223	5	8	316.83155895	347.24553553723	350.943791652582	338.380960259862	357.472846253016	356.357380709767	351.064787367921	354.554026981219
223	5	8	169.1886555	320.061996461158	306.063646458301	290.358417356283	328.737456025385	324.559559312816	323.398494567692	315.327893839471
223	5	8	216.9123435	368.058708134535	370.605814012698	354.462507718418	379.474199159453	379.253757383991	374.720577982946	373.551360640193
223	5	8	268.7310198	405.512605160598	426.332025438995	419.950431006869	419.066260501339	421.549592675809	419.231577394803	422.686274829433
223	5	8	281.2306275	365.486406697246	364.952700559841	339.651276539348	376.755050435781	375.601381627194	366.386005051933	370.470580291158
223	5	8	304.74210735	426.853453865131	445.524984385134	425.451985604285	441.625413435675	449.908908527659	438.031317765929	438.263371553421
223	5	8	279.11701395	417.302128556089	431.649334580818	417.546943721546	431.528823025636	430.120704449643	430.380422570748	433.096538211918
223	5	9	259.69713795	363.292047068796	382.994720665843	355.286470409892	384.55951036933	384.239593142039	382.990865732918	384.572962090556
223	5	9	232.97567895	263.774893858957	266.774575445782	267.991088945437	267.024896168942	267.013046538609	266.441075105024	267.001349089728
223	5	9	270.3168063	310.856483233142	320.672476079057	299.211108003022	322.630550717437	323.041286516633	321.39846975577	322.622774625954
223	5	9	271.7000163	328.574288061379	339.987354033865	307.136909743144	343.556142816857	343.717040258359	340.369385517829	343.532416826643
223	5	9	208.9721295	283.728837277564	288.219025206185	271.927005743381	290.591477063164	290.860695545406	288.095923880109	290.535966250241
223	5	9	166.0288545	214.518602416104	206.722816793334	211.932323795654	208.850812355768	208.427047899569	205.209654464679	208.767758118742
223	5	9	165.6894285	265.296509572096	267.805945060856	265.198666594725	268.821998578292	268.72060849752	267.001442067922	268.767771469999
223	5	9	205.52661225	336.383951336546	351.709781338174	331.745906539123	352.779736242467	352.690809322674	351.84044394205	352.78608092697
223	5	9	204.77163465	316.341351113512	323.439655555556	281.980012664816	329.108447335923	329.3198704894	323.777449968118	329.056846655598
223	5	9	221.0976819	348.966530207235	366.108527713057	338.765172402293	367.640375896157	367.954483931338	366.129636950871	367.598560320366
223	5	9	230.2419753	277.077340402925	281.096444675939	269.01480407693	282.735734673032	283.168844642998	282.132321489564	282.749648112454
223	5	10	354.256758	386.688742363257	423.679077583433	368.00611510487	418.799012760444	412.854274473639	427.48869779733	423.776481261473
223	5	10	238.74886395	274.70890169815	266.270713315846	280.777876332858	263.656898877743	261.357591095313	267.772566655923	270.682383032954
223	5	10	282.3407271	341.559103438325	360.859583862963	328.259485180288	356.274298133316	352.72292600403	363.200664920646	349.367610845034
223	5	10	275.2753689	343.6294434823	368.106371420586	342.798767445602	359.142644158552	355.730209278417	370.533879831956	378.307614452593
223	5	10	217.59820965	352.200396829405	380.170348494897	361.81224901168	371.017244196934	369.453510517646	381.479806898955	402.525138871322
223	5	10	188.9613972	239.125134885029	233.4568250429	250.035443142436	214.357482388959	213.664595733024	234.624602943088	226.138542298843
223	5	10	156.681396	271.598839331111	264.082655164662	287.24618007088	259.34807286885	258.737999062341	264.638972938494	276.678766284331
223	5	10	219.95001	298.342396990125	298.196012185663	309.402692439352	296.399849718325	297.569798475054	297.553927308776	300.178625208459
223	5	10	247.92533415	313.554512985348	336.003040076173	319.871979222596	317.47542741258	316.940942865203	337.052056333947	335.802238600158
223	5	10	205.2327537	355.625815450083	383.101281050862	337.982140718833	375.762979523835	369.771810306926	387.035178885867	377.816795277092
223	5	10	285.53501025	300.531071440372	307.12078183831	294.597060456601	299.43214177014	296.4024561388	309.265480180754	296.860639537785
223	5	11	738.5015088	527.085838483935	665.05284011208	592.008565696888	536.173360849849	665.05284011208	549.033758983769	525.954935601996
223	5	11	453.36929715	478.825220775434	541.384707944696	493.00260001077	497.712058531478	541.384707944696	501.565705221674	466.965954242893
223	5	11	509.8037256	511.278209630734	562.862062912306	558.287215842153	523.575470040994	562.862062912306	540.002880010512	549.012769007178
223	5	11	446.72380695	519.227550933245	561.952665463777	518.602636252811	529.910698092042	561.952665463777	555.038887697165	487.08450066503
223	5	11	269.85244995	526.649832122746	507.798415215444	468.866518553111	535.825885552875	507.798415215444	563.430280284041	456.635754508388
223	5	11	302.1867495	430.036001351554	522.93175878294	500.567205853243	458.829487042788	522.93175878294	499.046868981316	451.025843324075
223	5	11	316.608921	455.664476783588	458.300069629034	452.338921348842	479.254102150372	458.300069629034	489.465701916971	460.127039965087
223	5	11	461.0392947	472.706799395779	491.170774934763	477.648499652142	492.835982228115	491.170774934763	499.956654709372	479.580316238078
223	5	11	316.8032571	490.849688729137	460.927527231002	473.443257169919	507.294959023518	460.927527231002	544.111730996987	482.280510291919
223	5	11	510.43455765	527.416802196554	501.41906100978	529.454094788105	536.437122401438	501.41906100978	558.604151661972	556.053662314066
223	5	11	767.317599	477.118987483813	575.550230590278	539.651099603686	496.352275802399	575.550230590278	511.937680316498	500.501707918541
223	5	12	1387.62239085	1034.70179857001	1022.3964047012	1036.6182225426	1032.00354257752	1097.7565513115	1031.46180968445	1022.3964047012
223	5	12	980.222067	954.035634167449	878.840486609442	998.819074516927	944.78786445139	994.009691261399	942.862914183035	878.840486609442
223	5	12	1098.00882405	1001.32764399232	1037.14820002872	1033.99052904383	995.919646126795	1022.2923439152	993.471302137102	1037.14820002872
223	5	12	905.7726036	1010.95987156402	956.538311923563	1026.92344283167	1006.33394146057	1147.72062226599	1003.48575249684	956.538311923563
223	5	12	296.7476931	989.393167515063	825.833658699492	975.844193251677	983.016175796286	971.387674299242	980.629702048163	825.833658699492
223	5	12	571.43549205	831.927031568455	829.270786451597	983.959577732645	812.76491952049	838.165550340726	808.330175386361	829.270786451597
223	5	12	818.0723808	867.512926838486	830.457347592274	971.091954755266	851.240134137275	737.845793567446	850.737236514122	830.457347592274
223	5	12	1262.1058443	917.003001745643	867.836307072047	994.928230047472	904.748448007272	931.376178054392	903.160880144844	867.836307072047
223	5	12	488.43141435	943.377587515831	921.188734436105	1007.42991572136	933.264460889247	965.127444444226	931.057308460696	921.188734436105
223	5	12	572.31584145	984.049415468225	1005.79626048557	1016.55441140432	977.238549427725	899.326087906102	976.972039630739	1005.79626048557
223	5	12	1829.43182925	937.778685963315	927.145189768831	1020.3556352771	927.21096870599	1041.83827081218	925.638092626978	927.145189768831
223	6	1	2720.31412815	1859.890622647	1855.32263709349	1849.98101454992	1855.63058634922	1910.93336199591	1887.98239127787	1855.32263709349
223	6	1	1350.09315675	1697.59577316542	1622.28665528154	1840.42406238481	1624.39727057877	1666.90678123505	1727.38363291603	1622.28665528154
223	6	1	2056.2609546	1792.74408811326	1761.28050834805	1852.23282601404	1759.96201847829	1784.01827571682	1889.02167188528	1761.28050834805
223	6	1	1207.9998684	1812.12347642929	1785.97945716349	1850.2332834255	1787.57324725254	1903.31426222752	1936.7742056298	1785.97945716349
223	6	1	927.92736045	1768.73273120962	1720.7216662798	1840.57643462632	1725.75128603229	1719.55691159215	1851.78214316762	1720.7216662798
223	6	1	826.63018335	1451.92154995195	1274.89460740745	1835.19262656807	1274.36727631557	1298.47036248707	1505.31340681784	1274.89460740745
223	6	1	1206.3210831	1523.51795668942	1375.7102290729	1828.84257592804	1376.37590185137	1289.6078202022	1408.16879441229	1375.7102290729
223	6	1	1244.19989655	1623.08862944145	1517.05982741833	1836.75403525248	1518.24150564282	1542.91040473721	1604.47591870768	1517.05982741833
223	6	1	993.0865086	1676.15250646367	1593.45846407391	1842.34627902767	1593.8454836537	1622.56185625808	1711.19387147679	1593.45846407391
223	6	1	936.93686445	1757.98146467139	1711.34624558793	1844.63843676054	1710.43317200521	1651.39874774862	1729.29122215983	1711.34624558793
223	6	2	3298.090608	2454.67384627343	2418.60638601173	2532.84377365037	2334.07908297353	2418.60638601173	2360.8310451731	2313.91783789207
223	6	2	2537.556624	2021.06496838226	1532.15263167547	2044.2744639595	1750.36699278651	1532.15263167547	1824.26249325796	1828.34034870473
223	6	2	2746.8220725	2334.09923706394	2244.62586384294	2542.25125539063	2171.76493131813	2244.62586384294	2304.19155172269	2137.77286269452
223	6	2	1501.65775485	2332.41963625756	2295.86698963605	2478.61114567074	2169.50389989705	2295.86698963605	2229.25144629062	2220.64924162192
223	6	2	1802.3809014	2193.48992864801	1971.07725018695	2266.5333996245	1982.48063041917	1971.07725018695	2058.16952593501	2187.55069644225
223	6	2	2055.2031423	1525.45600586212	1333.47065845182	2081.98011775058	1083.19213041975	1333.47065845182	1270.88715763531	1070.09625696631
223	6	2	2818.38136275	1741.3894625978	1654.87290479302	2140.58867226836	1373.87568373049	1654.87290479302	1441.50938006026	1380.61507855313
223	6	2	1507.91045265	1975.8513486307	1978.26602837422	2309.72513130922	1689.50168804815	1978.26602837422	1750.24691998144	1722.5269250732
